Tiempo (s),Voltaje (V)
2.94446900000423,-0.121500568580814
2.95027600000054,-0.0515509132819716
2.95654600000381,-0.0209277922986075
2.96232700000703,-0.127625192777487
2.97006500000507,0.0364502659649588
2.97835100000352,-0.133105119690299
2.98765400000662,-0.0451039404433686
2.99540400000662,-0.0979691177199129
3.00299300000072,0.30142084963154
3.01020400000364,-0.0193160490889568
3.0175549999997,-0.0444592431595083
3.02462000000477,0.19149996273336
3.0313710000068,-0.0818516856234055
3.03781400000304,-0.00158687378279865
3.04434700000286,0.0641722491709515
3.05125100000203,-0.0112573330407031
3.05762600000203,-0.0634778130333871
3.06430200000107,-0.0109349843987729
3.07101300000399,0.163777979527367
3.07748600000143,0.036772614606889
3.08272500000149,-0.0799175937718246
3.0893200000003,0.158942749898415
3.09590500000119,-0.0970020717941225
3.10202500000596,0.000669566710712388
3.10850600000471,0.0790002866997384
3.11588700000197,-0.0999032095714938
3.12524300000072,0.00486009905580431
3.13176600000262,-0.0805622910556849
3.13911900000274,0.192789357301081
3.14537700000405,0.183763595327036
3.15372400000691,0.112202196818544
3.16066400000453,0.216643156803912
3.16811600000411,-0.0583202347625047
3.17471500000358,0.216643156803912
3.18019200000167,0.0754544516385067
3.18666000000387,0.0902824891672935
3.19292100000381,-0.0931338880909607
3.2000210000053,0.00518244769773446
3.20685900000483,0.226313616061816
3.21322000000626,0.152818125701742
3.21994600000232,0.215998459520051
3.22569600000232,-0.0341440866177436
3.2315700000003,0.19149996273336
3.23872700000554,-0.103449044632725
3.24512000000477,0.226635964703746
3.25256600000709,0.355253072833875
3.25875900000334,-0.00513270884403028
3.26438599999994,0.128964326198911
3.27085300000012,0.0361279173230287
3.27703000000119,-0.041558105382137
3.2841930000037,0.675667622912442
3.29106000000238,0.445510692574317
3.2973960000053,1.18530082580401
3.30541000000387,1.91509815113386
3.31217200000584,0.401026579987956
3.31896700000018,2.0930346014793
3.32554900000244,0.358798907895107
3.3324450000003,2.528205268085
3.34120100000501,2.53368519499782
3.3481799999997,0.248555672354996
3.35647300000489,1.31198384208255
3.36327500000596,1.79711854818743
3.37061600000411,0.472265629854519
3.37708900000155,1.45059375811252
3.38379200000316,1.74167458177544
3.39113500000536,2.54400035153958
3.39751300000399,2.1881274508487
3.40490400000662,0.346872008143691
3.41185900000483,0.355575421475805
3.41907900000364,1.25976336208987
3.42612900000066,2.53755337870098
3.43373500000685,1.37032894627191
3.44093500000238,1.79647385090357
3.4474110000059,2.53787572734291
3.45506600000709,2.55689429721679
3.46308900000155,0.661161934025586
3.4711610000059,0.0422525415197015
3.47761500000209,0.80073889598134
3.48405400000513,2.55624959993293
3.49034000000358,2.55689429721679
3.4963580000028,2.54238860832993
3.5027710000053,2.5655977105489
3.50895700000226,1.42351647219039
3.51474500000477,2.01051334914519
3.52155200000107,2.34253245033324
3.52788400000334,1.16338111815276
3.53345800000429,2.24937369281542
3.5399450000003,1.75360148152686
3.54626099999994,0.829427925113123
3.55251700000465,0.166679117304739
3.55886600000411,2.55367081079748
3.56442700000107,2.54915792981046
3.57106300000101,0.253713250625879
3.57711700000614,2.54819088388467
3.58409900000691,2.56011778363609
3.5906950000003,-0.0425251513079274
3.5971610000059,0.84457831128384
3.60454700000584,0.146048804221209
3.6108560000062,0.165712071378948
3.61677600000054,0.121872656076448
3.62346900000423,0.226958313345676
3.6291630000025,0.336879200243857
3.63545700000227,-0.0183490031631663
3.64170700000227,0.805574125610292
3.64768400000036,0.0577252763323486
3.65393200000375,0.454536454548361
3.66019700000435,-0.0783058505621739
3.66541200000048,0.0728756625030655
3.67286600000411,0.407473552826559
3.67938800000399,0.242431048158323
3.68579900000244,-0.0186713518050965
3.69238000000268,0.0744874057127163
3.69804600000381,-0.0789505478460342
3.70479300000519,0.224701872852165
3.71162600000203,0.0796449839835986
3.7183200000003,0.115103334595915
3.72463500000536,0.00131426399457268
3.73125500000268,0.54092589058564
3.73764300000668,-0.0847528234007768
3.74351600000262,-0.0625107671075966
3.74997700000554,0.388777331594611
3.75665300000459,0.139279482740676
3.76359000000358,-0.00900089254719205
3.77163100000471,-0.0583202347625047
3.7789130000025,0.030325641768286
3.78674000000209,-0.0299535542726517
3.7949980000034,-0.0370452243951149
3.80261300000548,0.00389305313001387
3.80976700000465,-0.0447815918014385
3.81674700000137,-0.100547906855354
3.82403400000185,0.156363960762974
3.83094200000167,0.0516006521356758
3.8380150000006,0.0248457148554735
3.84414400000125,0.137023042247165
3.84990900000185,0.176671925204573
3.8564110000059,0.0751321029965766
3.86261300000548,-0.123112311790464
3.86891700000316,0.0274245039909147
3.87512900000066,0.293684482225217
3.88079700000584,0.00034721806878224
3.8878960000053,0.149916987924371
3.89418100000173,-0.0225395355082583
3.90164800000191,-0.0905550989555195
3.90885200000554,0.182151852117386
3.91524900000542,-0.0773388046363834
3.92180800000578,-0.0905550989555195
3.92719000000507,0.0683627815160435
3.93389300000668,-0.0573531888367143
3.94074900000542,0.106399921263801
3.94643600000441,0.0109847232524771
3.95300100000203,-0.0802399424137548
3.95896900000423,0.0345161741133779
3.96522100000083,-0.0824963829072658
3.97152900000662,0.0670733869483229
3.97759700000286,-0.11344185253256
3.98417500000447,0.0171093474491499
3.99019100000709,0.0338714768295176
3.99615000000596,-0.130203981912928
4.00235500000417,0.0116294205363374
4.00823500000685,0.204071559768636
4.01407300000638,0.0113070718944073
4.02113000000268,0.124129096569959
4.02707500000298,0.0893154432415031
4.03315100000054,-0.0792728964879643
4.03953299999982,0.0580476249742787
4.0450150000006,-0.130203981912928
4.05197200000286,-0.0625107671075966
4.05853900000453,0.0709415706514847
4.06470700000227,-0.119566476729233
4.07294800000638,0.0206551825103816
4.07943100000173,-0.126335798209766
4.08588000000268,-0.0541297024174128
4.09211500000209,0.166679117304739
4.09768100000173,-0.0750823641428724
4.10413599999994,0.103176434844499
4.11054200000316,-0.0947456313006114
4.11641899999976,-0.118921779445373
4.1237650000006,0.0780332407739479
4.12971000000089,0.0757768002804369
4.13662600000203,-0.0189937004470266
4.14302900000662,-0.00319861699244939
4.1489260000065,-0.0866869152523577
4.15575700000674,0.134121904469794
4.16157400000095,-0.0122243789664935
4.16808600000292,0.0387067064584699
4.17448200000077,0.180217760265805
4.17999500000477,0.091249535093084
4.1862330000028,-0.0202830950147472
4.19214600000531,0.117359775089426
4.19830400000513,-0.0696024372300599
4.20464100000262,0.041285495593911
4.21109800000489,-0.0986138150037732
4.21742000000179,0.180540108907735
4.22392400000244,0.0267798067070544
4.22977700000256,-0.120855871296953
4.23697700000554,0.00260365856229328
4.24289900000393,0.149916987924371
4.24886600000411,-0.0834634288330562
4.25515400000662,0.116715077805566
4.26066500000656,-0.0618660698237363
4.26638400000334,-0.0286641597049311
4.27307300000638,0.168613209156319
4.2792880000025,-0.0999032095714938
4.28594400000572,-0.0634778130333871
4.29237400000542,0.180217760265805
4.29872800000012,-0.126335798209766
4.30587700000405,0.123806747928029
4.31202800000459,-0.115053595742211
4.31884000000358,-0.109573668829398
4.32515000000596,0.0831908190448303
4.33172600000352,-0.0899104016716592
4.33861100000143,0.0699745247256942
4.34434700000286,-0.032854692050023
4.35175600000471,-0.111185412039049
4.3579810000062,0.158298052614555
4.36341899999976,-0.105383136484306
4.37031500000507,0.0993082511413377
4.37632900000364,-0.128914587345207
4.38245600000024,-0.098291466361843
4.38922200000286,0.0341938254714478
4.39576400000602,-0.0399463621724863
4.40291500000656,-0.0921668421651702
4.4094810000062,0.110912802250823
4.41515600000322,-0.0911997962393798
4.42195100000501,0.134444253111724
4.42883900000155,-0.00771149797947146
4.4373710000068,0.0100176773266867
4.44467700000107,-0.130848679196788
4.45199600000679,-0.104093741916586
4.45775400000066,0.16990260372404
4.46304300000519,-0.0557414456270635
4.46918400000036,-0.108606622903608
4.47584400000423,0.0812567271932494
4.48190500000119,-0.0818516856234055
4.48831300000101,0.134121904469794
4.49397700000554,-0.0215724895824678
4.50035400000215,0.0577252763323486
4.50647700000554,0.204393908410566
4.51211900000274,-0.0618660698237363
4.51812900000066,-0.0728259236493614
4.52470700000227,0.21406436766847
4.53083700000495,-0.0112573330407031
4.53737600000203,0.0835131676867604
4.54344900000095,0.0754544516385067
4.55025300000608,0.00937298004282638
4.55666600000113,0.167323814588599
4.56291800000519,-0.0518732619239017
4.56885400000215,-0.11311950389063
4.57520000000298,0.14862759335665
4.58072400000691,-0.0331770406919532
4.58692500000447,0.0142082096717786
4.59248200000077,0.14862759335665
4.5979130000025,-0.0789505478460342
4.60408400000632,-0.00223157106665894
4.61008600000292,-0.00352096563437954
4.61584200000018,-0.126335798209766
4.6228049999997,0.00647184226545505
4.62838800000399,-0.106672531052027
4.63453700000048,-0.0112573330407031
4.6404110000059,0.1267078857054
4.64575900000334,-0.0173819572373759
4.65173700000346,-0.0657342535268981
4.65830400000513,0.0577252763323486
4.66403000000119,-0.000942176498938352
4.67172100000083,0.08254612176097
4.67746400000155,-0.0957126772264019
4.68483900000155,-0.050261518714251
4.69096500000358,0.0854472595383413
4.69633800000697,0.143147666443838
4.70259900000691,-0.0641225103172474
4.7087310000062,0.0828684704029001
4.71445200000703,-0.0995808609295636
4.7211400000006,0.093505975586595
4.72666400000453,0.0976965079316869
4.73268400000036,-0.107639576977817
4.7389110000059,0.0612711113935802
4.74463599999994,-0.107639576977817
4.75129399999976,0.165067374095088
4.75786300000548,0.0274245039909147
4.76674400000274,-0.0734706209332217
4.77486300000548,0.084802562254481
4.78191600000113,-0.0608990238979459
4.78901900000125,0.0641722491709515
4.79681900000572,-0.04800507822074
4.80498000000417,0.0528900467033964
4.81384600000083,-0.0779835019202437
4.82229300000519,0.163133282243507
4.82921500000358,-0.121178219938884
4.83496400000155,-0.105705485126236
4.8413730000034,0.054179441271117
4.84713200000674,-0.0731482722912915
4.85381500000507,0.0274245039909147
4.8599260000065,0.000669566710712388
4.86656600000709,-0.0847528234007768
4.87423700000346,0.045476027939003
4.88211300000548,-0.126980495493626
4.89122800000012,0.00776123683317564
4.90025300000608,0.023878668929683
4.90947000000626,0.100275297067128
4.9184299999997,-0.00448801156016998
4.92726000000536,-0.124079357716255
4.93616700000316,0.116392729163636
4.94481300000101,-0.0293088569887914
4.95373200000077,-0.0286641597049311
4.9621799999997,0.0490218630002346
4.97119400000572,-0.0563861429109238
4.97857800000161,-0.0463933350110892
4.98562400000542,0.153785171627533
4.99158900000155,0.223734826926375
4.99834500000626,0.166034420020878
5.0045549999997,0.267251893586945
5.01100900000334,0.00195896127843298
5.01650200000405,0.0609487627516501
5.02281300000101,1.14178375914344
5.02846200000495,0.723052873276174
5.03443300000578,-0.0231842327921186
5.04079700000584,0.494507686147699
5.04703100000322,0.600238040700788
5.05457500000298,0.225668918777956
5.0604430000037,-0.00352096563437954
5.0662310000062,0.382975056039868
5.07328000000119,0.705968395253876
5.07900600000471,2.24421611454454
5.08665500000119,-0.0989361636457033
5.09380700000376,0.283046977041522
5.10114900000393,0.796226014994318
5.10756300000101,0.00647184226545505
5.11399200000614,0.846190054493491
5.12208200000226,0.38748793702689
5.12811400000006,0.737236213521101
5.1345530000031,0.610230848600622
5.14099100000411,0.047732468432514
5.14664500000328,0.635374042671174
5.1539110000059,2.0192167624773
5.1596230000034,0.297875014570309
5.16536300000548,0.076099148922367
5.17197600000352,0.0670733869483229
5.17745900000632,1.44865966626094
5.18347400000691,1.70460448795347
5.19006000000238,0.571871360210935
5.1952160000056,1.17724210975575
5.20100800000131,2.52369238709798
5.20716000000387,0.0667510383063927
5.21370600000024,0.0648169464548118
5.22054200000316,2.54109921376221
5.22621700000018,0.638919877732405
5.23199400000274,2.53207345178816
5.23831000000238,0.462595170596614
5.24490900000185,0.442931903438875
5.25227199999988,2.34865707452991
5.25828500000387,0.73626916759531
5.26379399999976,0.667931255506119
5.27044700000435,0.196335192362312
5.27601700000465,1.51538583514048
5.28210300000012,1.5060377245245
5.28923900000006,2.55141437030397
5.29581900000572,1.72555714967893
5.30283100000024,0.153462822985603
5.30985400000215,0.610875545884483
5.3165,1.47219111712184
5.32412000000477,0.911949177447241
5.33261700000614,2.54238860832993
5.34117100000381,1.22430501147755
5.34973400000483,1.0067196781747
5.35872200000286,1.6417465027771
5.36565600000322,0.00486009905580431
5.37278200000525,2.55367081079748
5.37956900000572,2.5356192868494
5.38848900000006,0.575094846630236
5.3953410000056,0.73594681895338
5.40402400000393,0.556720974040218
5.41206600000709,2.32190213724971
5.41849600000679,1.31295088800834
5.42450300000608,1.40288615910686
5.43075900000334,1.79389506176813
5.437875,1.20141825790051
5.445125,-0.0953903285844717
5.45302199999988,0.0370949632488191
5.45977700000256,0.62634828069713
5.46643500000238,-0.0734706209332217
5.4725360000059,1.20045121197472
5.47916200000048,0.659227842174005
5.48708300000429,1.21818038728088
5.49521400000155,2.27612863009563
5.50291400000453,0.905502204608638
5.5105910000056,1.08924093050882
5.51998000000417,-0.0325323434080929
5.52879600000381,0.118326821015216
5.53794400000572,0.0767438462062273
5.54663500000536,0.283691674325382
5.55651200000197,0.484837226889795
5.56488100000471,0.636341088596964
5.57246400000155,1.36581606528489
5.5799130000025,0.0944730215123855
5.58786800000072,0.339780338021228
5.59532100000232,0.0377396605326794
5.60327900000662,0.32108411678928
5.60926900000125,-0.0841081261169165
5.61472100000083,0.320117070863489
5.62112200000137,0.239207561739022
5.6268730000034,0.318505327653838
5.63226000000536,0.708224835747387
5.63832300000638,0.797515409562038
5.6441080000028,0.448734178993618
5.65115100000054,0.702100211550714
5.65714800000191,0.553497487620916
5.66263100000471,0.0790002866997384
5.6688410000056,-0.0841081261169165
5.67471800000221,-0.0128690762503538
5.68065000000596,0.00421540177194402
5.68775200000405,0.0309703390521463
5.69344900000095,0.112524545460474
5.69997700000554,0.141535923234187
5.70642000000179,0.132510161260143
5.71177600000054,-0.0725035750074312
5.71812100000679,-0.0102902871149126
5.72387400000542,0.00582714498159476
5.73043400000036,0.156041612121044
5.73698000000417,0.40908529603621
5.74278100000322,0.135088950395584
5.74896900000423,-0.0183490031631663
5.75504600000381,0.0786779380578082
5.7613030000031,-0.043814545875648
5.76748800000548,0.0831908190448303
5.77325600000471,0.14830524471472
5.77917400000244,-0.0273747651372105
5.78524200000614,0.239852259022882
5.79137200000137,0.0857696081802715
5.79743900000304,-0.103771393274656
5.80399200000614,-0.103771393274656
5.8098580000028,0.0341938254714478
5.81614400000125,0.00034721806878224
5.82293300000578,0.207617394829867
5.82844100000709,-0.085075172042707
5.8345549999997,-0.100547906855354
5.84077300000191,0.162166236317717
5.84663599999994,-0.0460709863691591
5.85322300000489,0.185375338536687
5.8591780000031,-0.129236935987137
5.86483500000089,-0.00900089254719205
5.87179600000381,-0.0441368945175782
5.87732900000364,-0.0418804540240671
5.88411900000274,0.076099148922367
5.89053299999982,-0.00158687378279865
5.89614699999988,-0.102159650065005
5.90303299999982,0.054179441271117
5.90893100000173,0.146693501505069
5.91451000000536,0.0274245039909147
5.92099000000209,0.0332267795456573
5.92665100000054,0.0857696081802715
5.93253000000119,-0.100547906855354
5.93957300000638,0.0831908190448303
5.94492500000447,-0.013191424892284
5.95095400000364,0.0625605059613008
5.95687200000137,0.265962499019224
5.96246300000697,-0.128269890061347
5.96927900000662,0.265962499019224
5.97493100000173,0.0809343785513192
5.98071800000221,-0.00642210341175087
5.98727400000393,-0.0183490031631663
5.99290200000256,0.0148529069556389
5.99882500000298,-0.1127971552487
6.00539800000191,0.211163229891099
6.01177700000256,-0.107317228335887
6.01832100000232,0.0986635538574774
6.02404700000584,0.204393908410566
6.03096400000155,0.173448438785272
6.03713100000471,0.242431048158323
6.04283600000292,0.202459816558985
6.04883900000155,-0.119244128087303
6.0554130000025,-0.093778585374821
6.06197100000083,-0.133105119690299
6.06848200000077,0.095762416080106
6.07482200000435,0.146693501505069
6.08026300000399,0.111557499534683
6.08694000000507,0.0393514037423301
6.09266800000519,0.108978710399242
6.09854800000042,0.0306479904102162
6.10578100000322,0.0918942323769443
6.11260200000554,-0.0944232826586813
6.11943500000238,0.00389305313001387
6.12540900000185,0.150561685208231
6.13147700000554,-0.0492944727884606
6.13819900000095,0.0377396605326794
6.14400700000674,-0.0638001616753172
6.15115900000185,-0.104093741916586
6.15719900000095,0.0441866333712824
6.16302000000328,-0.0973244204360526
6.16984400000423,0.0809343785513192
6.1757860000059,0.21309732174268
6.18113400000334,0.137345390889095
6.1876799999997,0.0274245039909147
6.19315000000596,-0.0621884184656665
6.19946500000358,-0.0718588777235709
6.20541400000453,0.109301059041172
6.21135100000352,-0.0673459967365488
6.21757200000435,-0.0899104016716592
